English,Yoruba
These two nations will sign a memorandum of understanding on security and development.,"Orílẹ̀-èdè méjèèjì yìí, ni yóò tún máa tọwọ́bọ ìwé ìgbọ́ra-ẹni yé (ìbáṣepọ̀) lórí ètò ààbò àti ìdàgbàsókè."
Nigeria is part of the Nations May want to visit in Africa.,Orílẹ̀-èdè Nàìjíríà wà lára orílẹ̀-èdè tí May fẹ́ kàn sí nílẹ̀ Áfíríkà.
---Turkey lock up suspects because of the attack on the American embassy.,---Turkey ti àwọn afurasí mọ́lé látàrí ìkọlù sílé aṣojú orílẹ̀-èdè Améríkà.
"Turkish police force has arrested another two suspects on the accusation that, they are part of those that attacked United State embassy which came on Monday at the capital of the country which is Ankara.","Ilé-iṣẹ́ ọlọ́pàá lórílẹ̀-èdè Turkey tún ti mú àwọn afurasí méjì mííràn látàrí ẹ̀sùn tí wọ́n fi kàn wọ́n pé, wọ́n lọ́wọ́ sí ìkọlù sílé aṣojú orílẹ̀-èdè Amẹ́ríkà (United States embassy) èyí tí ó wáyé lọ́jọ́ Ajé ní olú-ìlú orílẹ̀-èdè ọ̀hún tí ń ṣe Ankara."
"According to the news, those concerned said the attacked was possibly from the NATO militant.","Gẹ́gẹ bí ìròyìn ṣe sọ, ìkọlù náà ni àwọn tọ́rọ̀ kàn sọ pé, ó ṣeéṣe kó jẹ́ pé àwọn ọmọ ogun ọlọ́tẹ̀ NATO ni ó wà nídì rẹ̀."
Now total number of suspects in detention is four with the two suspect that just joined them.,"Ni báyìí, àpapọ̀ àwọn afurasí tí ó wà nínú àtìmọ́lé jẹ́ mẹ́rin pẹ̀lú àwọn méjì tí ó ṣẹ̀ṣẹ̀ darapọ̀ mọ́ wọn."
The police force said two out of the suspects were drunk during the attack.,"Ilé-iṣẹ́ ọlọ́pàá sọ pé, méjì nínú àwọn afurasí náà mu otí àmupara lásìkò ìkọlù náà."
It was also established that no one was injured in the attack.,"Ẹ̀wẹ̀, ìròyìn tún fi múlẹ̀ pé ẹnikẹ́ni kò farapa nínú ìkọlù náà."
---Two people die at the screen sport competition in Florida.,---Àwọn ènìyàn méjì ni ó kú níbi ìdíje eré ìdárayá orí ẹ̀rọ agbáwòrán ní ìpínlẹ̀ Florida.
"One participant in the screen sport competition in Jacksonville, Florida, in America has killed himself after shut two people who died immediately.","Olùkópa kan nínú ìdíje ere-ìdárayá orí ẹ̀rọ agbáwòrán nílùú Jacksonville, ní ìpínlẹ̀ Florida, lórílẹ̀-èdè Amẹ́ríkà tí gbẹ̀mí ara rẹ̀ lẹ́yìn tí ó yìnbọn mọ́ ènìyàn méjì tí wọ́n sí pàdánù ẹ̀mí wọn lẹ́sẹ̀kẹsẹ̀."
"According to the police, the name of the suspect is David Katz, twenty-four years old who is in Baltimore.","Gẹ́gẹ bí ilé-iṣẹ́ ọlọ́pàá ṣe sọ, wọ́n ní, orúkọ afurasí ọ̀hún ń jẹ́ David Katz, ọmọ ọdún mẹ́rìnlélógún tí ó wá láti ìlú Baltimore."
"So also, eleven more people were brutally injured at the recreation center around Jacksonville on Sunday.","Bákan náà, ènìyàn mọ́kànlá mìíràn tún farapa yánayàna ní gbàgede ìgbáfẹ́ lágbègbè Jacksonville lọ́jọ́ Àìkú (Sunday)."
"According to eye witness, it was established that, Katz was angry because of his failure to win the American football eSport event which made him to misbehave.","Gẹ́gẹ́ bí àwọn tí ìṣẹ̀lẹ̀ ọ̀hún ṣojú wọn, wọ́n fi múlẹ̀ pé, inú ló bí Katz látààrí pé kò jáwé olúborí nínú ìdíje bọ́ọ̀lù Amẹ́ríkà ọ̀hún (American football eSports event), ní èyí tí ó mú wu ìwà lọ́nà àìtọ́."
"Now, the names of those injured in the incident are yet to be announced, until they pardoned their families, though some people have been showing concern on the esport event website.","Ní báyìí, wọn kòì tíì kéde orúko àwọn tí ó fara kááṣá ìjàmbá náà, di ìgbà tí wọ́n bá tó fojúri àwọn ẹbí wọn, bí ó ti lè jẹ́ pé àwọn mìíràn tí ń ṣèdárò lórí ibùdó-ìtakùn esport."
"Different accident is happening in Florida about some years ago, and the incident that occurred around the Pulse night club in Orland in the year 2016, the incident that killed forty nine people, also the incident that killed seventeen people in Marjory Stoneman Douglas School around Parkland in February this month.","Oríṣiríṣi ìjàmbá ló tí ń wáyé ní ìpínlẹ̀ Florida láti ọdún mélòó kan ṣẹ́yìn, tí ó fi mọ́ ìjàmbá tí ó wáyé ní gbàgede ìgbáfẹ́ alẹ́ nílùú Orlando lọdún 2016 (Pulse nightclub), ìṣẹ̀lẹ̀ tí ó ṣekú pa ènìyàn mọ́kàndínláàdọ́ta, bẹ́ẹ̀ sì ni ìṣẹ̀lẹ̀ tí ó tún ṣekú pa ènìyàn mẹ́tàdínlógún nílé ìwé Marjory Stoneman Douglas ní agbègbè Parkland nínú oṣù kejì oṣù yìí."
---Iran promised to support the reformation of Syria.,---Iran ṣèlérí láti ṣàtìlẹyìn fún àtúnṣe orílẹ̀-èdè Syria.
"Iran has decided to fulfill her promise in a way to support the reformation in Syria through the provision of budget, an established politics and the support for the soldiers.","Orílẹ̀-èdè Iran ti ṣèpinnu láti mú ìlérí rẹ̀ ṣẹ lójúnà láti sàtìlẹyìn fún àtúnṣe orílẹ̀-èdè Syria nípasẹ̀ pípèsè ètò ìṣúná, òṣèlú tí ó fẹsẹ̀ múlẹ̀ àti àtìlẹyìn ikọ̀ ọmọ ogun."
"Amir Hatami who is the Minister in charge of security in Iran told the news men during his meeting with the Syrian President Bashar al-Assad and Minister for defense in the country, Ali Abdullah Ayyoub.","Amir Hatami tí ó jẹ́ Mínísítà tó ń mójútó ètò ààbò lorílẹ̀-èdè Iran ló jábọ̀ ọ̀rọ̀ náà fún àwọn akọròyìn lásìkò ìpàdé rẹ̀ pẹ̀lú Ààrẹ orílẹ̀-èdè Syria Bashar al-Assad àti Mínísítà tó ń mójútó ètò ààbò, Ali Abdullah Ayyoub lórílẹ̀-èdè náà."
"The two nations had agreement to collaborate on the reformation of Syria, and will not allow other nation to partake in the reformation.","Orílẹ̀-èdè méjèèjì jọ ní àdéhùn pé wọn yóò jọ fọwọ́sowọ́pọ̀ mú àtunṣe bá ilẹ̀ Syria, tí wọn kò sì ní fàyè gba orílẹ̀-èdè mìíràn láti lọ́wọ́ sí àtunṣe ọ̀hún."
"Hatami said ‘ Syria is in a junction that is important now, because the nation has gone through so difficult things, and the nation is on the way to start the reformation ‘according to department of finance and environment in the United nations establish it that Syria has loss three hundred and eighty eight billion dollar ($388bn) as a result of different incidents and conflict since 2011.","Hatami sọ pé,“Syria wà ní ìkoríta tí ó ṣe pàtàkì báyìí, nítorí àwọn ohun tí orílẹ̀-èdè yìí ti làkọjá ṣẹ́yìn lágbára púpọ̀, bẹ́ẹ̀ sì ni ojúnà láti bẹ̀rẹ̀ àtúnṣe ni Ó wà lọ́wọ́lọ́wọ́,""Gẹ́gẹ́ bi ẹ̀ka tó ń mójúto ètò ọrọ̀-ajé ìlú àti ọrọ̀ àyíká nínú àjọ ìṣokan àgbáyé, wọ́n fi múlẹ̀ pé orílẹ̀-èdè Syria ti pàdánù ọ́ọ̀dúnrún bílíọ́nù ó lé méjídínláàdọ́rù- ún owó dollar ($388bn) látààrí onírúurú ìjàm̀bá àti ogun tí ó tí ń wáyé láti ọdún 2011 sẹ́yìn."
"Last month, President Assad explained that the reformation of Syria is of importance to him, after many Iran citizen have lost their life and some their houses and their properties in the different incidents.","Nínú oṣù tí ó kọjá, Ààrẹ Assad ṣàlàyé pé, láti ṣe àtúnṣe sí ilẹ̀ Syria ló jẹ òun lógún jùlọ, lẹ́yìn tí ogúnlógó àwọn ọmọ orílẹ̀-èdè Iran ti pàdánù ẹ̀mí wọn ti àwọn mìíràn sì pàdánù ilé àti àwọn ohun ìní wọn sínú ọlọ́kan-ò-jọ̀kan ìjàm̀bá náà."
---The airline stolen in Seattle-Tacoma has crashed in an Island.,---Ọkọ̀ òfuurufú tí wọ́n jígbé ní Seattle-Tacoma ti já l’Érèkùsù kan.
An airline staff that stole an air plane at Seattle airport in America has crashed in an Island.,Òṣìṣẹ́ ọlọ́kọ̀ òfuurufú kan tó’ jí bàálù kan gbé ní pápákọ̀ òfuurufú Seattle l’órílẹ̀-èdè Amẹ́ríkà ti lọ forí ṣọ́npọ́n ní Èrèkùsù kan.
The authority said the airplane took off on Friday without taking permission to take off from the airport which made the government to lock up Seattle-Tacoma airport.,Àwọn aláṣe ní bàálù náà gbéra lọ́jọ́ Etì láìgba àṣẹ láti gbéra kúrò ní pápákọ̀ òfuurufú ní èyí t’ó jẹ́ kí ìjọba ti pápákọ̀ Seattle-Tacoma pa.
Two combat airlines F15 were chosen to follow and search for the airline before hearing its crash with a great noise.,Àwọn ọkọ̀ òfuurufú ajagun méjì F15 ni wọ́n yàn láti tẹ̀lé àti lọ wá bàálù náà kí wọ́n tó gbọ́ bó ṣe já pẹ̀lú ariwo ńlá.
"The commissioner of Police in the area, Pearl Pasor said it was not rebels that stole the airplane but a pilot of twenty nine years old","Ọ̀ga ọlọ́pàá agbègbè náà, Pearl Pasor ní kì í ṣe àwọn agbẹ́sùnmómi l’ó jí i bíkòṣe ọlọ́kọ̀ òfuurufú ọmọ ọdún mọ́kàndínlọ́gbọ́n."
"A screen picture showed that, appeals were made to the man to land safely before the plane crashed.",Àwòrán ojúìwò kan fihàn pé wọ́n ti ń rọ ọkùnrin náà k’ó balẹ̀ l’álàáfíà k’ó tó di pé ọkọ̀ òfuurufú náà já.
Seattle Times newspaper described that the man as a someone who does not care about anything and have send many video clips online where he was using an airline Q400 belonging to Alaska Airlines for different display.,Ìwé ìròyìn The Seattle Times ṣàpèjúwe ọkùnrin náà gẹ́gẹ́ bí ẹni tí kò nání nǹkankan t’ó ti fi ọ̀pọ̀lọpọ̀ àwòrán-olóhùn sórí ayélujára níbi t’ó ti ń fi ọkọ̀ òfuurufú Q400 kan tó jẹ́ ti Alaska Airlines dárà lóríṣiiríṣi.
"Leah Morse, who took the picture of how the man was landing said he took note that something was wrong with the airline on air before landing close to his house with loud noise.","Leah Morse, t’ó ya àwòrán bí ọkọ̀ òfuurufú náà ṣe ń balẹ̀ ni òun ṣàkíyèsí pé nǹkankan ń ṣe ọkọ̀ náà lójú òfuurufú k’ó tó wá balẹ̀ nítòsí ilé òun pẹ̀lú ariwo ńlá."
---Nigerian government will charge the customer of Russian airline.,---Ìjọba Nàìjíríà yóò gbé àwọn oníbàrá ìrinnà ọkọ̀ òfuurufú Russia lọ sílé ẹjọ́.
"Federal government of Nigeria has planned to charge the customer of the airline that conveyed the lovers to Russia but failed to take them back to Nigeria, which make the people to become wanderer after the football cup competition in Russia.","Ìjọba àpapọ̀ orílẹ̀-èdè Nàìjíríà ti pinnu láti gbé àwọn oníbàrá ọkọ̀  òfuurufú tó kó  àwọn olólùfẹ́ lọ sí orílẹ̀-èdè Russia  ṣùgbọ́n  tí wọ́n kùnà láti kó wọn  adà sí orílẹ̀-èdè Nàìjíríà, ní èyí tí ó jẹ́ kí  àwọn  ènìyàn náà di alárìnká lẹ́yìn ife ẹ̀yẹ bọ́ọ̀lù 2018 tó wáyé ní orílẹ̀-èdè Russia."
"Nigeria ambassador to Russia, Prof. Steve Ugba said this on an online video clip, in which he sent to the speaker of the commission on foreign affairs Tope Elias-Fatile on Sunday in Abuja.","Aṣojú orílẹ̀-èdè Nàìjíríà sí orílẹ̀-èdè Russia ọ̀jọ̀gbọ́n Steve Ugba l’ó sọ̀rọ̀ yìí lórí ẹ̀rọ fídíò ayélujára, ní èyí tí ó fi ránṣẹ́ sí agbẹnusọ̀rọ̀ àjọ t’ó ń rí sí ọ̀rọ̀ ilẹ̀ òkèkèrè, Tope Elias-Fàtile lọ́jọ́ Àìkú, nílùú Àbújá."
"Ugba made the lovers of Nigeria in Moscow, Russia understand the situation of the government before going to Nigeria.","Ugba jẹ́ kí àwọn olólùfẹ́ ọmọ orílẹ̀-èdè Nàìjíríà tó wà ní Moscow, ní Russia mọ̀, ipò tí ìjọba wà, kí ó tó lọ sí orílẹ̀-èdè Nàìjíríà."
"Over one hundred and fifty Nigerians that are football fans that airline customers failed to return to Nigeria, in that they also went to Nigeria embassy in Moscow on 12th of July, to seek assistant from the commission after the football game competition.","Ó lé ní àádọ́jọ (150) olólùfẹ́ eré bọ́ọ̀lù tí wọn jẹ ọmọ orílẹ̀-èdè Nàìjíríà tí àwọn oníbàrá ọkọ̀ òfúrufú kùnà láti kó padà wá sí orílẹ̀-èdè Nàìjíríà, ní èyi tí  àwọn ènìyàn náà lọ sí ilé-iṣẹ́ tó ń ṣojú orílẹ̀-èdè Nàìjíríà ní Moscow lọ́jọ́ kejìlá oṣù keje, láti bèèrè fún ìrànlọ́wọ́ láti ọ̀dọ àjọ náà lẹ́yìn tí eré bọ́ọ̀lù ìdárayá t’ó wáyé lọ́dún yìí parí."
"On the 16th the President of Nigeria Mohammadu Buhari has commanded the for foreign affairs Geoffrey Onyeama and his colleague on aviation Hadi Sirika, to convey all Nigerian back to Nigeria immediately.","Lọ́jọ́ kẹrìndínlógún ni Ààrẹ orílẹ̀-èdè Nàìjíríà Muhammadu Buhari ti pàṣẹ fún Mínísítà tó ń rí sí ilẹ̀ òkèèrè Geoffrey Onyeama àti akẹgbẹ́ rẹ̀, t’ó ń rí sí ọ̀rọ̀ tó jẹ mọ́ ọkọ̀ òfuurufú Hadi Sirika, láti kó gbogbo àwọn ọmọ orílẹ̀-èdè Nàìjíríà padà wá sí ìlú Àbújá ní kíákía."
Before the day an Ethiopia airline has conveyed one hundred and fifty-four people to Abuja on the 20th of July.,Ṣáájú ọjọ́ náà ni bàálù Ethiopia ti kó àwọn ènìyàn márùndínlọgọ́jọ wá sí ìlú Àbújá ní ogúnjọ́ oṣù keje.
They showed their displeasure to the President of Nigeria Muhammadu Buhari to see to it that those people return home.,Àwọn ènìyàn náà kò sàì fi ìdùnnú wọn hàn sí Ààrẹ orílẹ̀-èdè Nàìjíríà Muhammadu Buhari láti rí i pé àwọn ènìyàn náà padà wá sílé.
"Ugba, said the government of this nation will not allow accused go free, He now appealed to the Nigerian football fans to send their report to their ministry, so that the government will arrest the accused.","Ugba, ní ìjọba orílẹ̀-èdè yìí kò ní jẹ́ kí àwọn ọ̀daràn náà lọ ní àlááfíà, ó wá rọ àwọn olólùfẹ́ eré ìdárayá tó jẹ́ ọmọ orílẹ̀-èdè Nàìjíríà láti fi ìwé àkọsílẹ̀ wọn ránṣẹ́ sí ilé-iṣẹ́ wọn, láti lè jẹ́ kí ìjọba mú àwọn ọ̀daràn náà."
"“Give us the report about the people that cheated you, that take away your money, to give them the right punishment in Nigeria.","“Ẹ fún wa ní ìwé àkọsílẹ̀ tí ẹ ni nípa àwọn ènìyàn tó lù yín ní jìbìtì, tàbí tí wọ́n gbé e yín lówó lọ, kí a lè fìyà tó tọ́ jẹ wọn ní orílẹ̀-èdè Nàìjíríà."
We will not allow them go unpunished.,A ò ní jẹ́ kí wọn lọ láì jìyà.
"Because of this, give us the report you have about them.","Nítorí náà, ẹ fún wa ni ìwé àkọsílẹ̀ ti ẹ ni nípa wọn."
"He also said “we are waiting for them in Nigeria, this type of attitude shows that you are good people and that you respect yourself and your nation.","Ó tún sọ pé “à ń dúró de wọ́n ní orílẹ̀-èdè Nàìjíríà, irú ìwá tí ẹ hù yìí, fihàn pé ẹ jẹ́ ọmọlúàbí, pé ẹ tún ní ìbọ̀wọ̀ fún ara yín àti orílẹ̀-èdè yín."
"‘It is not a crime that we come to Russia, for it to be a crime coming back home’","“Kì í ṣe ìwà ọ̀daràn ni pé, ẹ wá sí orílẹ̀-èdè Russia, kí ó wá jẹ́ ìwà ọ̀daràn láti padà sílé."
"‘it is a crime for anyone that sell ticket to you, and fail to return you home after receiving the payment for the return ticket so it’s not your fault.’","“Ìwà ọ̀daràn ni, fún ẹni tí o ta ìwé ìrìnnà fún un yín, ṣ̀ugbọ́n tí ó kùnà láti kó o yín padà wá sílé, lẹ́yìn tí ó ti gba owó láti kó yín padà, nítorí náà, kì í ṣe ẹ̀bi yín."
"He also said ‘we will make sure those who did this are punished under the law, so that such will not repeat itself.","Ó tún sọ̀ pé “A ó ri i pé a fìyà jẹ àwọn tó hu irú ìwà yìí, lábẹ òfin, tó fi jẹ pe lọ́jọ́ mìíràn, wọn kò ní hu irú ìwà bẹ́ẹ̀ mo."
‘Ugba also said Nigeria commend thisfans has they have travelled to Russia to honor the Super Eagles in Russia.,’’Ugba tún sọ pé orílẹ̀-èdè Nàìjíríà gbóṣùbà fún àwọn olólùfẹ́ yìí bí wọ́n ṣe lọ sí orílẹ̀-èdè Russia láti lo yẹ àwọn Super Eagles sí lorílẹ̀-èdè Russia.
He said this act has made Nigeria a special friend with Russia.,"Ó ní ìwà tí wọ́n hù yìí, tí jẹ kí orílẹ̀-èdè Nàìjíríà jẹ́ ọ̀rẹ́ pàtàkì pẹ̀lú orílẹ̀-èdè Russia."
---President Trump will renovate the presidential airplane.,---Ààrẹ Trump yóò ṣàtúnṣe sí bàálù òfuurufú ti ààrẹ.
"The President of America, Donald Trump has said he will renovate the presidential airplane by painting it red, white and blue.","Ààrẹ orílẹ̀-èdè Amẹ́ríkà, Donald Trump ti sọ pé òhun yóò ṣàtúnṣe sí bàálù òfuurufú ti ilé-iṣẹ́ ààrẹ nípa kíkùn ún ní pupa, funfun àti búlúù."
"Trump said ‘it is good that the new Boeing airplane be painted red, white and blue.","Trump ní pé ""ó dára kí bàálù tuntun Boeing jẹ́ kíkùn sí ọ̀dà pupa, funfun àti àwọ̀ aró."
"The former president of America, John F. Kennydy and his wife choose this color in 1960.","Ààrẹ àná orílẹ̀-èdè Amẹ́ríkà, John F Kennedy àti ìyàwó rẹ̀, ni wọ́n mú ọ̀dà yìí lọ́dún 1960."
A new stage and this new stage will end in 2021.,Ìpílẹ̀ tuntun àmọ́ṣá ìpílẹ̀ tuntun yìí yóò parí lọ́dún 2021.
"Trump said this in Scotland on Sunday that, the airplane will be useful for the Presidents in the future because it will last many years.","Trump sọ̀rọ̀ yìí ní Scotland lọ́jọ́ ìsinmi ọ̀sẹ̀ yìí pé, bàálù náà yóò tún wúlò fún àwọn’’ ààrẹ lọ́jọ́ iwájú’’’nítorí ọ̀pọ̀lọpọ̀ ọdún ti yóò lò."
Trump also said ‘we shall have many Presidents that benefit from this.,"Trump tún sọ pé “a ó ní ọ̀pọ̀lọpọ̀ Ààrẹ, tí wọn yóò jẹ ànfààní yìí."
"The renovation to the airplane will be so good, and will be the best in the whole world.","Àtúnṣe sí bàálù òfuurufú náà yóò dára púpọ̀, yóò tún jẹ́ èyí tó dára jùlọ ní àgbáyé""."
The American air force has two airplanes.,Ilé-iṣẹ́ ọmọ ogun orí òfuurufú orílẹ̀-èdè Amẹ́rikà ní bàálù méjì̀.
"In 1959 President Dwight Eisenhowe used the first airplane, with red and gold paint, but during the government of President Kennedy the airplane uses a blue and white paint till today.","Lọ́dún 1959 ni Ààrẹ Dwight D Eisẹnhowe lo bàálù àkọ́kọ́, t’ó àwọ̀ pupa àti wúrà ṣùgbọ́n láyé Ààrẹ Kennedy bàálù náà tún lo àwọ̀ aró àti funfun, títí di òní yìí."
"The oppositions have started sending comments on his twitter account that Russian, China and France airplane also have a red white and blue color, therefore Trump should retain the color.","Àwọn alátakò tí ń sọ̀rọ̀ lórí ìṣàmúlò ẹ̀rọ twitter rẹ̀ pé bàálù orílẹ̀-èdè Russia, China àti France náà ní ọ̀dà pupa, funfun àti àwọ̀ aró, nítorí náà kí Trump fi ọ̀dà náà sílẹ̀ bó ṣe wà."
The news house in America said President Trump is planning to renovate the airplane.,Ilé-iṣẹ́ akoròyìn ní orílẹ̀-èdè Amẹ́ríkà sọ pé Ààrẹ Trump tí ń gbèrò láti ṣe àtúnṣe sí bàálù náà.
"The news also reported that Trump want the airplane to like new ‘look like America’s and turn from looking like Jackie Kennedy paint’, that which Raymond Loewy said it look like a ship.","Ìròyìn tún sọ pé ààrẹ̀ Trump fẹ́ kí bàálù náà tún dà bíi tuntun ""kó dà bí ti Amẹ́ríkà, kò yí kúrò ní èyí tó dà bí i ti ọ̀dà Jackie Kennedy’’, ní èyí tí Raymond Loewy sọ pé ó dà bí ọkọ̀ ojú omi."
"The airplane has been in use for thirty years, and it was George H W Bush who first flied in it.","Bàálù òfuurufú náà ti lo ọgbọ̀n ọdún, Ààrẹ George H W Bush, ni wọ́n kọ́kọ́ fi gbé."
"When President Trump won as the president of America, he spoke on his twitter account that to buy a presidential plane will cost four billion dollars, which he cancelled.","Nígbà tí ààrẹ̀ Trump jáwé olúborí gẹ́gẹ́ bi ààrẹ̀ orílẹ̀-èdè Amẹ́ríkà, ó sọ̀rọ̀ lórí ìṣàmúlò twitter rẹ̀ pé, láti ra bàálù tí yóò máa gbé ààrẹ̀ yóò na wọn ni bílíọ́nù mẹ́rin dọ́là, ní èyí tí ó fagilé."
---President Buhari arrived Hague for ICC meeting.,---Ààrẹ Buhari dé sí Hague fún ìpàdé àgbáyé ICC.
"On Sunday evening, the president of Nigeria Mohammadu Buhari arrived Netherlands before his journey to the world court for the criminal act, ICC in Hague.","Ní ìrọ̀lẹ́ ọjọ́ Àìkú ni Ààrẹ orílẹ̀-èdè Nàìjíríà Muhammadu Buhari dé sí orílẹ̀-èdè Netherlands ṣáájú ìrìnàjò rẹ̀ lọ sí ilé-ẹjọ́ àgbáyé fún ìwà ọ̀daràn, ICC nílùú Hague."
The president airplane landed in Rotterdamat Hague airport around 7:23pm Nigeria time.,"Bàálù Ààrẹ balẹ̀ sí Rotterdam ní pápá òfúrufú Hague ní déédé aago méje kọjá ìṣẹ́jú mẹ́tàlélógún ọ̀sán, àkókò orílẹ̀-èdè Nàìjíríà."
"The president of the world court ICC, Justice Eboe-Osuji, and his vice for the court Marc Perrin de Brichambut and Minister for foreign affairs, Geoffrey Onyeama, went to welcome the president at the airport.","Ààrẹ ilé-ẹjọ́ àgbáyé ICC, adájọ́ Chile Eboe-Osuji, àti igbákejì rẹ̀ fún ilé-ẹjọ́ náà, Marc Perrin de Brichambut àti Mínísítà fún ọ̀rọ̀ ilẹ̀ òkèèrè, Geoffrey Onyeama, ni wọn jọ lọ pàdé Ààrẹ ní pápá òfúrufú náà."
"Part of those at the airport are Oji Ngofa, Nigeria ambassador for Netherlands, Mr. Robert Petri who is the Netherlands ambasssardor for Nigeria, General Veenhuijzen, special assistant to the Netherlands King and the Directors for the ministry of foreign affairs in Netherlands.","Lára àwọn tó tún wà ní pápá òfúrufú náà ni Oji Ngofa, aṣojú orílẹ̀-èdè Nàìjíríà fún orílẹ̀-èdè Netherlands,ọ̀gbẹ́ni Robert Petri  tó jẹ́ aṣojú orílẹ̀-èdè Netherlands fún orílẹ̀-èdè Nàìjíríà , ọ̀gágun Veenhuijzen,olùrànlọ́wọ́ ọba orílẹ̀-èdè Netherlands àti àwọn ọ̀gá àgbà fún ilé-iṣẹ́ tó ń rí sí ọ̀rọ̀ ilẹ̀ òkèèrè lórílẹ̀-èdè Netherlands."
"The special assistant to the President on media and publicity, Femi Adesina said that the President will use the opportunity to speak at the occasion of twenty years anniversary that Rome joined the world court and see to criminality.","Olùràlọ́wọ́ Ààrẹ lórí ìròyìn àti ìpolongo, Fẹ́mi Adésínà sọ pé Ààrẹ yóò lo àǹfààní náà láti tún sọ̀rọ̀ níbi ayẹyẹ àjọ̀dún ogún ọdún tí orílẹ̀-èdè Rome wà lára ilé-ẹjọ́ àgbáyé tó ń rí sí ìwà ọ̀daràn."
The president will also use the opportunity to see Mrs. Fatou Bensouda who is also an ICC lawyer.,Ààrẹ yóò tún máa lo àǹfààní náà láti rí arábìnrin Fatou Bensouda t’ó tún jẹ́ agbẹjọ́rò fún àjọ ICC.
Femi Adesina also said ‘he is the only president invited on the occasion of twenty years anniversary and and the directors in the ministries in Nigeria saw this invitation as a means to appreciate the support given by Nigeria for the day.,Fẹ́mi Adésínà tún sọ pé “òun nìkan ni Ààrẹ tí wọ́n pè fún ayẹyẹ àjọ̀dún ogún ọdún àti pé àwọn ọ̀gá àgbà ilé-iṣẹ́ lorílẹ̀-èdè Nàìjíríà rí pípè yìí gẹ́gẹ́ bi ọ̀nà láti fi dúpẹ́ lórí àtìlẹyìn tí orílẹ̀-èdè Nàìjíríà ń ṣe fún àjọ náà.
"Before the President arrival at Hague, Nigeria Ambassador said though some are against the world court in charge of criminality yet President Buhari believed that the court work will put an end to criminality in the world.",Kí Ààrẹ tó dé sí Hague ni aṣojú orílẹ̀-èdè Nàìjíríà ti bá àwọn akọ̀ròyìn sọ̀rọ̀ pé b’ó tilẹ̀ jẹ́ pé àwọn kan ń tako ilé-ẹjọ́ àgbáyé tó ń rí sí ìwà ọ̀daràn síbẹ̀ Ààrẹ Buhari nígbàgbọ́ pé iṣẹ́ tí ilé-ẹjọ́ àgbáyé náà ń ṣe yóò dẹ́kun àwọn ìwà ọ̀daràn l’órílẹ̀-èdè àgbáyé.
‘Since twenty years ago Nigeria has been a back bone for the world court most especially in Africa.,"‘Láti bi ogún ọdún ṣẹ́yìn ni orílẹ̀-èdè Nàìjíríà tí ń jẹ́ igi lẹ́yìn ọgbà fún ilé-ẹj̀ọ àgbáyé, pàápàá jùlọ l’órílẹ̀-èdè Áfíríkà."
"Therefore, the president’s journey to the world court is a way to show his pleasure to the support.","Nítorí náà, ìrìnàjò Ààrẹ wá sí ilé-ẹjọ́ àgbáyé jẹ́ ọ̀nà láti fi ìfẹ́ hàn sí àtìlẹ́yìn rẹ̀."
The ambassador also said ‘there is assurance that the president journey will also show that Nigeria is a supporter of Roman decision.,Aṣojú náà tún sọ pé ‘‘ìdánilójú wà pé ìrìnàjò Ààrẹ yóò tún fihàn pé orílẹ̀-èdè Nàìjíríà jẹ́ alátìlẹyìn fún ìpinnu Rome.
"---President Buhari mourns Plateau Senator, Longjan",---Ààrẹ Buhari dárò ikú aṣòfin Longjan
"President Muhammadu Buhari has extended heartfelt condolences to the National Assembly, government and people of Plateau State over the demise of Senator Ignatius Longjan, who represented Plateau South.","Ààrẹ Muhammadu Buhari ti bá ilé ìgbìmọ̀ aṣòfin, ìjọba àti àwọn ènìyàn ìpínlẹ̀ Plateau dárò lórí ikú aṣòfin Ignatius Longjan tó ń ṣojú fún ilà Gúúsù ìpínlẹ̀ Plateau."
"The President commiserates with family, friends and political associates of the senator, who served the state as a deputy governor, 2011-2015, and had also served the country as a career diplomat for many years.","Ààrẹ bá ẹbí, ọ̀rẹ́ àti àwọn ìsọ̀ngbè aṣòfin náà tí ó jẹ́ igbákejì gómìnà lọ́dún 2011-15, t’ó tún jẹ́ aṣojú orílẹ̀ èdè Nàìjíríà fún ọ̀pọ̀lọpọ̀ ọdún kẹ́dùn."
The President prays that the Almighty God will grant the soul of the departed rest.,Ààrẹ wá gbàdúrà pé kí Ọlọ́run tẹ́ olóògbé náà sí afẹ́fẹ́ ire.
---Police reiterates committment towards ending banditry,---Ilé-iṣẹ́ ọlọ́pàá kò ní kàárẹ̀ láti túbọ̀ máa gbógun ti ìwà ọ̀daràn.
Nigeria Police has reiterated it’s commitment towards ending all banditry and other crimes in the Country.,Ilé-iṣẹ́ ọlọ́pàá l’órílẹ̀ èdè Nàìjíríà ti ní òhun kò ní kàárẹ̀ láti túbọ̀ máa gbógun ti ìwà ọ̀daràn l’órílẹ̀ èdè yìí.
