English,Yoruba
And it hit me.,Ló bá yémi.
"Finally, I realized he wasn't starving.","Nígbẹ́yìn, mo mọ̀ wí pé ebi ò pa á."
"But I was never able to see that before, until someone told me that he was fat.","Ṣùgbọ́n mi ò ní àǹfààní láti rí èyí tẹ́lẹ̀, àyàfi ìgbà tí ẹnìkan sọ fún mi wí pé òún sanra."
"Really, someone had to teach me that he was fat.","Lóòótọ́, ẹnìkán ní láti kọ́ mi pé òún sanra."
"If you have never practiced critical thinking, then you simply see what you're told to see.","Tí ẹ ò bà tíì ṣe ìfikọ́ra ìrònú jinlẹ̀ rí, nǹkan tí wọ́n bá ní kí ẹ rí lẹ máa rìí."
"The biggest question also people ask me is: ""Why is there no revolution inside North Korea?",Ìbéèrè tó tóbi jù tí àwọn èniyàn máa ń bi mí ni: “Kí ló dé tí ò sí ìjàngbara nínú orílẹ̀-ède North Korea?
Are we dumb?,Ṣé odi niwá ni?
Why is there no revolution for 70 years of this oppression?,Kí ló dé tí ò sí ìjàngbara fún ìnira àádọ́rin ọdún yìí
""" And I say: If you don't know you're a slave, if you don't know you're isolated or oppressed, how do you fight to be free?","“ Ti mo bá sọ wí pé: tí ẹ ò bá mọ̀ wí pé ẹrú niyín, tí ẹ ò bá mọ̀ wí pé wọ́n yà yín sọ́tọ̀ tàbí wọ́n ń fara niyín, báwo lẹ ṣe fẹ́ jà láti gba ìtúsílẹ̀?"
"I mean, if you know you're isolated, that means you are not isolated.","Mò ń sọ nípa pé, tí ẹ bá mọ̀ wí pé wọ́n yà yín sọ́tọ̀, ó túmọ̀ sí wí pé wọn ò yà yín sọ́tọ̀."
"Not knowing is the true definition of isolation, and that's why I never knew I was isolated when I was in North Korea.","Àìmọ̀ ni ìtumọ̀ ìyanisọ́tọ̀ lódodo, ìdí nìyẹn tí mi ò fi mọ̀ wí pé wọ́n yàmí sọ́tọ̀ ni nígbà tí mo wà ní orílẹ̀-ède North Korea."
I literally thought I was in the center of the universe.,Mo rò wí pé mo wà láàrín-gbùgbun àgbáyé ni.
"So here is my idea worth spreading: a lot of people think humans inherently know what is right and wrong, the difference between justice and injustice, what we deserve and we don't deserve.","Èrò mi tó yẹ fún ìfọ́nká rè é: ọ̀pọ̀lọpọ̀ àwọn ènìyán rò wí pé ọmọ ènìyàn mọ nǹkan tó yẹ àti èyí tó burú jáì, ìyàtọ̀ tó wà láàárín ìṣedédé àti àìṣedédé, nǹkan tó tọ́ síwa àti nǹkan tí ò tọ́ síwa."
I tell them: BS.,Mo sọ fún wọn: BS.
"Everything, everything must be taught, including compassion.","Gbogbo ẹ̀, gbogbo ẹ̀ gbọ́dọ̀ di kíkọ́, tó fi kan àánú."
"If I see someone dying on the street right now, I will do anything to save that person.","Bí mo bá rí enìkan tó ń kú lọ láàárín adúgbò nísìyìí, mà á ṣe ohun-kóhun láti dóòlà ẹni náà."
"But when I was in North Korea, I saw people dying and dead on the streets.","Ṣùgbọ́n nígbà ti mo wà ní orílẹ̀-ède North Korea, mo rí àwọn ènìyàn tí wọ́n ń kú àti òkú káàkiri àdúgbò."
I felt nothing.,Mi ò ní ìmọ̀lára kankan.
"Not because I'm a psychopath, but because I never learned the concept of compassion.","Kìí ṣe nítorí mo jẹ́ ọlọ́dẹ-orí, ṣùgbọ́n nítorí mi ò kẹ́kọ̀ọ́ nípa èrò ìkáànú rí."
"Only, I felt compassion, empathy and sympathy in my heart after I learned the word ""compassion"" and the concept, and I feel them now.","Mo ní ìmọ̀láa àánú, ìbánikẹ́dùn àti ìkáànú nínú ọkàn mi lẹ́yìn ìgbà tí mo kọ́ nípa ọ̀rọ̀ yìí “àánú” àti èro rẹ̀ nìkan, mo sì ní ìmọ̀lára wọn báyìí."
Now I live in the United States as a free person.,Ní báyìí mò ń gbé ní orílẹ̀-ède United State gẹ́gẹ́ bi olómìnira ènìyàn.
Thank you.,Ẹ ṣeun.
"And recently, the leader of the free country, our President Trump, met with my former god.","Láìpẹ́ yìí, àwọn adarí orílẹ̀-èdè olómìnira, Ààrẹ wa Trump, ṣe ìpàdé pẹ̀lú òòsa mi tẹ́lẹ̀."
"And he decided human rights is not important enough to include in his agendas, and he did not talk about it.","Ó sì pinnu pé ẹ̀tọ ọmọ ènìyàn ò ṣe pàtàkì tó láti fi kún ìpinnu rẹ̀, kò sì sọ̀rọ̀ nípa rẹ̀."
And it scares me.,Ó bà mí lẹ́rù.
"We live in a world right now where a dictator can be praised for executing his uncle, for killing his half brother, killing thousands of North Koreans.","Lọ́wọ́lọ́wọ́ yìí à ń gbé nínú ayé níbi tí wọ́n ti lè gbóríyìn fún apàṣe-wàá kan pé ó pa ọmọ ìya bàba rẹ̀ lọ́kùrin, fún pípa ọmọ ìyàwo bàba rẹ̀, pípa ẹgbẹ̀rún àwọn ọmọ orílẹ̀-ède North korea."
And that was worthy of praise.,Ìyẹn sì tó nǹkan à ń gbóríyìn fún.
And also it made me think: perhaps we all need to be taught something new about freedom now.,Bákan náà ó múmi ronú: bóyá gbogbo wa la nílò láti kọ́ nǹkan tuntun nípa òmìnira báyìí.
Freedom is fragile.,Nǹkan ẹlẹgẹ́ ni òmìnira
"I don't want to alarm you, but it is.","Mi ò fẹ́ fun yín lára, ṣùgbọ́n bẹ́ẹ̀ ni."
"It only took three generations to make North Korea into George Orwell's ""1984.",Ìran mẹ́ta péré ló gbà láti sọ orílẹ̀-ède North Korea di “1984 ti Goorge Orwell
""" It took only three generations.",Ìran mẹ́ta péré ló gbà.
"If we don't fight for human rights for the people who are oppressed right now who don't have a voice, as free people here, who will fight for us when we are not free?","Bí a ò bá jà fún ètọ ọmọnìyàn fún àwọn ènìyàn tí wọ́n ń fìyà jẹ lọ́wọ́lọ́wọ́ yìí tí wọn ò lè fohùn, gẹ́gẹ́ bí àwọn ènìyàn tí wọ́n lómìnira níbí, ta ló máa jà fún wa nígbà tí a ò bá ní òmìnira?"
I don't know.,Mi ò mọ̀.
"I think it's wonderful that we care about climate change, animal rights, gender equality, all of these things.","Mo rò wí pé ó dára pé a káràmásìkí mọ́ àyípadà ojú-ọjọ́, ẹ̀tọ́ ẹranko, ìṣedédé láàárín akọ àti abo, gbogbo àwọn nǹkan wọ̀nyí."
"The fact that we care about animals' rights, that means that's how beautiful our heart is, that we care about someone who cannot speak for themselves.","Òtítọ́ pé a káràmásìki nípa ẹ̀tọ́ ẹranko, ìyẹ́n túmọ̀ sí wí pé bí ọkàn wa ṣe rewà sí nìyẹn, pé a káràmásìkí nípa enìkan tí ò le fi ẹnu arawọn sọ̀rọ̀."
And North Koreans right now cannot speak for themselves.,Àwọn ọmọ ilẹ̀ North Korea ò lè fi ẹnu arawọn sọ̀rọ̀ lọ́wọ́lọ́wọ́ yìí.
They don't have internet in the 21st century.,Wọn ò ní ẹ̀rọ-ayélukára-bí-ajere ní ọ̀rún ọdún kọkàn-lé-lógún.
"We don't have electricity, and it is the darkest place on earth right now.","A ò ní iná mọ̀nàmọ́ná, òhun sì ni àyè tó ṣókùnkùn jù lórí ilẹ̀ eèpẹ̀ lọ́wọ́lọ́wọ́ yìí."
Now I want to say something to my fellow North Koreans who are living in that darkness.,Báyìí mo fẹ́ sọ nǹkankan fún àwọn tí a jìjọ jẹ́ ọmọ ilẹ̀ North Korea tí wọ́n ń gbé nínú òkùkùn yẹn.
"They might not believe this, but I want to tell them that an alternative life is possible.","Wọ́n lè má gba èyí gbọ́, ṣùgbọ́n mo fẹ́ sọ fún wọn pé ìpààrọ ìgbésí-ayé ṣe é ṣe."
Be free.,Ẹ gba ìtúsílẹ̀
"From my experience, literally anything is possible.","Látara ìrírí mi, gbogbo nǹkan ló ṣe é ṣe."
"I was bought, I was sold as a slave.","Wón rà mí, wọ́n tà mí gẹ́gẹ́ bí ẹrú."
"But now I'm here, and that is why I believe in miracles.","Ṣùgbọ́n ní báyìí mo ti wà níbí, ìyẹn ló sì fà á tí mo fi nígbàgbọ́ nínú iṣẹ́-ìyanu."
The one thing that I learned from history is that nothing is forever in this world.,Nǹkan kan tí mo kọ́ nínú ìtàn ni wí pé kò sí nǹkankan tó lọ títí nínú ayé yìí.
And that is why we have every reason to be hopeful.,Ìdí nìyẹn tí a fi ní gbogbo ẹ̀tọ́ láti ní ìrètí.
Thank you.,Ẹ ṣeun.
Medical tech designed to meet Africa's needs,Ìmọ̀-ẹ̀rọ ìṣègùn tí wọ́n ṣẹ̀dá láti pèse ohun tí ilẹ̀ Adúláwò nílò.
"Like every passionate software engineer out there, I closely follow technology companies in Silicon Valley, pretty much the same way soccer fans follow their teams in Europe.","Bíi gbogbo onímọ̀-ẹ̀rọ nípa ohun-èlo ẹ̀rọ-ayárabíàṣá tí ò ṣe é fọwọ́ kàn tí wọ́n wà níta níbẹ̀ yẹn, mo máa ń tẹ̀lé alwọn ilé-iṣẹ́ ìmọ̀-ẹ̀rọ ní Silicon Valley típẹ́-típẹ́, ní ọ̀nà kan náà tí àwọn olólùfẹ́ eré bólù aláfẹsẹ̀gbá ṣe ń tẹ̀lé ikọ̀ wọn nílẹ̀ Europe."
I read articles on tech blogs and listen to podcasts on my phone.,Mo máa ń ka àròkọ lórí ìkànnì ìmọ̀-ẹ̀rọ mo sì máa ń tẹ́ti sí àkáálẹ̀ ẹ̀rọ-agbagbe lórí ẹ̀rọ-ìbánisọ̀rọ̀ mi.
"But after I finish the article, lock my phone and unplug the headphones, I'm back in sub-Saharan Africa, where the landscape is not quite the same.","Ṣùgbọ́n lẹ́yìn tí mo bá parí átíkù náà, tí mo ti ẹ̀rọ-ìbánisọ̀rọ̀ mi tí mo sì yọ àgbékarí, mo ti padà sí ìwò oòrun ilẹ̀ Adúláwò, níbi ti ààla-ilẹ̀ ò ti jọra wọn."
"We have long and frequent power outages, low penetration of computers, slow internet connections and a lot of patients visiting understaffed hospitals.","Iná máa ń lọ fún ìgbà pípé lọ́pọ̀-ìgbà, àìlo ẹ̀rọ-ayárabíàṣá púpọ̀, ìkàni ayélukára tí ò yára àti ọ̀pọ̀lọpọ̀ àwọn aláìsàn tí wọ́n lọ sílé ìwòsàn tí kò sí òṣìṣẹ́ púpọ̀."
"Since the HIV epidemic, hospitals have been struggling to manage regular HIV treatment records for increasing volumes of patients.","Látìgbà àjàkálẹ̀ àrun kòkòro apa òkì àjẹsára àìfààyègba-àìsàn ara, àwọn ilé ìwòsàn tí ń tiraka láti ṣàmójútó àkọsílẹ̀ ìtọ́jú kòkòro apa sójà ara lóòrèkóòrè fún àlékún abala àwọn aláìsàn."
"For such environments, importing technology systems developed elsewhere has not worked, but in 2006, I joined Baobab Health, a team that uses locally based engineers to develop suitable interventions that are addressing health care challenges in Malawi.","Fún irú àwùjọ bẹ́ẹ̀, gbigbé èto ìmọ̀-ẹ̀rọ tí wọ́n ṣẹ̀dá níbòmíràn ò tíì ṣiṣẹ́, ṣùgbọ́n ní ọdún 2006, mo darapọ̀ mọ́ Baoba Health, ikọ̀ kan tó máa ń lo àwọn onímọ̀-ẹ̀rọ lábẹ́lé láti ṣẹ̀da àwọn ìdásí tó yẹ tí wọ́n ń yanjú àwọn ìdojúkọ ajẹmọ ìtọ́jú ní orílẹ̀-ède Malawi"
We designed an electronic health record system that is used by health care workers while seeing patients.,A ṣẹ̀da ẹ̀rọ tó ń ṣe àkọsílẹ̀ ìlera onínọ́ tí àwọn òṣìṣẹ́ ìlera ń lò nígbà tí wọ́n bá ń rí àwọn aláìsàn.
"And in the process we realized that we not only had to design the software, we had to implement the infrastructure as well.","Nínú ìgbésẹ̀ náà a mọ̀ pé a ò ní láti ṣẹ̀da ohun-èlo ẹ̀rọ-ayárabíàṣá tí ò ṣe é fọwọ́ kàn nìkan, a ní láti ṣàmúlò ohun amáyédẹrùn náà bákan náà."
"We don't have enough medical staff to comprehensively examine every patient, so we embedded clinical guidelines within the software to guide nurses and clerks who assist with handling some of the workload.","A ò ní àwọn òṣìṣẹ́ ìlera tó tó láti ṣe àyèwò tó péye fún gbogbo aláìsàn, nítorí náà a ṣe àfibọ̀ ìlànà-ìtọ́sánà ajẹmọ́ ìtọ́jú sínu ohun-èlo ẹ̀rọ-ayárabíàṣá tí ò ṣe é fọwọ́ kàn náà láti ṣe ìtọ́sánà àwọn olùtọ́-ilé-ìwòsàn àti àwọn akọ̀wé tí wọ́n ń ṣe ìrànlọ́wọ́ pẹ̀lú ìmójútó díẹ̀ nínú àwọn iṣẹ́ náà."
"Everyone has a birthday, but not everyone knows their birthday, so we wrote algorithms to handle estimated birthdates as complete dates.","Gbogbo wa la ní ọjọ́ ìbí, ṣùgbọ́n kìí ṣe gbogbo ènìyàn ló mọ ọjọ́ ìbi wọn, nítorí náà a kọ àwọn ètò láti mójútó àpapọ̀ àwọn ọjọ́ ìbí gẹ́gẹ́ bi déétì tó pé."
How do we follow up patients living in slums with no street and house numbers?,Báwo la ó ṣe ṣe ìtẹ̀lé àwọn aláìsàn tí wọ́n ń gbé ní àdúgbò elérò tí ò ní nọ́mbà àdúgbò àti ilé?
We used landmarks to approximate their physical addresses.,A lo ààla-ilẹ̀ láti ṣe àròpọ̀ àdírẹ́sì àfojúrí wọn.
"Malawi had no IDs to uniquely identify patients, so we had to implement unique patient IDs to link patient records across clinics.","Orílẹ̀-ède Malawi ò ní ID láti ṣe ìdánimọ̀ àwọn aláìsàn yàtọ̀, nítorí náà a ní láti ṣàmúlò ID àwọn aláìsàn tó yátọ̀ láti ṣe àsopọ̀ àkọsílẹ̀ àwọn aláìsàn jákèjádò àwọn ilé ìtọ́jú."
The IDs are printed as barcodes on labels that are stuck on personal health booklets kept by each patient.,A ṣe àtẹ̀jáde àwọn ID náà gẹ́gẹ́ bi ẹ̀nà onílà òòró tí wọ́n lè mọ́ àwọn ìwé ìlera àdáni tí aláìsàn kọ̀ọ̀kan ń tọ́jú.
"With this barcoded ID, a simple scan with a barcode reader quickly pulls up the patient's records.","Pẹ̀lú ID tó ní ẹ̀nà onílà òòró yìí, ìfojúwò gara tíò le pẹ̀lú ẹ̀rọ tó ń ka ẹ̀nà onílà òòró yóò tètè gbé àkọsílẹ̀ aláìsàn náà síta."
No need to rewrite their personal details on paper registers at every visit.,Wọn ò nílò láti ṣe àtúnkọ àlàyé nípa ara wọn sóri ewé ìforúkọsílẹ̀ ní gbogbo ìgbà tí wọ́n bá wá.
"And suddenly, queues became shorter.","Lójijì, àwọn ilà-ìtò bá di kúkurú"
"This meant patients, typically mothers with little children on their backs, had to spend less time waiting to be assisted.","Èyí túmọ̀ sí wí pé àwọn aláìsàn, àwọn ìyá tí wọ́n lọ́mọ lẹ́yìn wọn nìkan, yóò lo àsìkò díẹ̀ ní ìdúró de ìrànlọ́wọ́"
"And if they lose their booklets, their records can still be pulled by searching with their names.","Bí wọ́n bá ṣe àfẹ́kù ìwe wọn, àkọsílẹ̀ wọn ṣì lè di gbígbà pẹ̀lú wíwá orúkọ wọn."
"Now, the way we pronounce and spell names varies tremendously.","Ní báyìí, ònà tí à ń gbà pè àti kọ orúkọ yátọ̀ gidi gan-an."
"We freely mix R's and L's, English and vernacular versions of their names.","A ṣe àdàpọ̀ R àti L láìsídìwọ́, ẹ̀dà ède gẹ̀ẹ́sì àti ède abínibí àwọn orúkọ wọn."
"Even soundex, a standard method for grouping words by how similar they sound, was not good enough.","Kódà ìjọra-ìró, ìlànà àwòkọ́ṣe fún ìpín-sísọ̀rí àwọn ọ̀rọ̀ pẹ̀lú bí wọ́n ṣe jọra ní ìró, kò dára tó."
So we had to modify it to help us link and match existing records.,Nítorí náà a ní láti ṣe àtúnṣe sí i láti lè bá wa ṣe àsopọ̀ àti ìbámu àwọn àkọsílẹ̀ tó ti wà tẹ́lẹ̀.
"Before the iPhone, software engineers developed for personal computers, but from our experience, we knew our power system is not reliable enough for personal computers.","Ṣíwájú iPhone, àwọn onímọ̀-ẹ̀rọ nípa ohun-èlo ẹ̀rọ-ayárabíàṣá tí ò ṣe é fọwọ́ kàn ṣẹ̀da rẹ̀ fún ẹ̀rọ-ayárabíàṣá àdáni, ṣùgbọ́n látara ìrírí wa, a mọ̀ pé èto agbára wa ò ṣe é gbáralé fún ẹ̀rọ-ayárabíàṣá àdáni."
So we repurposed touch screen point-of-sale terminals that are meant for retail shops to become clinical workstations.,Nítorí náà a ṣe àmúyẹ àwọn ẹ̀rọ ibi-ìtajà agbàwòrán-tàn-aláfọwọ́tẹ̀ tí wọ́n wà fún àwọn ìsọ̀ alárà-tún-tà láti di ẹ̀rọ-iṣẹ́ ajẹmọ́wòsàn.
"At the time, we imported internet appliances called i-Openers that were manufactured during the dot-com era by a failed US company.","Ní àsìkò náà, a ṣe ìkówọlé àwọn ohun-èlò ayélukára-bí-ajere tí wọ́n pè ní i-Opener tí wọ́n ṣe sànmání ìtakùn ẹ̀rọ ayélukára-bí-ajere àmì ti ìṣe òwò ní ilé-iṣẹ́ kan tí ó fìdí rẹmi ní orílẹ̀-ède US."
We modified their screens to add touch sensors and their power system to run from rechargeable batteries.,A ṣe àtúnṣe àtẹ agbàwòrán tàn wọn láti ṣe àfikún iyè ìfọwọ́kàn àti èto agbára-mànàmáná wọn láti lè ṣiṣẹ́ lára òkúta-agbagbará-iná-àsọdọ̀tun.
"When we started, we didn't find a reliable network to transmit data, especially from rural hospitals.","Nígbà tí a bẹ̀rẹ̀, a ò rí ojú-òpó-ìsopọ̀ ayélukára-bí-ajere tó ṣe é gbáralé láti ta àtagbà ìwífún-alálàyé, pàápàá jùlọ láti àwọn ilé-ìwòsàn tí wọ́n wà ní ìgbèríko."
"So we built our own towers, created a wireless network and linked clinics in Lilongwe, Malawi's capital.","Nítorí náà a kọ́ ilé-agbára tiwa, a ṣẹ̀dá àwọn òpó-ìsopọ̀ ayélukára-bí-ajere àìlokùn-agbé-òyì-iná tí a sì so ilé-ìwòsàn alábọ́dé ní Lilongwe, olú ìlu orílẹ̀-ède Malawi pọ̀."
"With a team of engineers working within a hospital campus, we observed health care workers use the system and iteratively build an information system that is now managing HIV records in all major public hospitals in Malawi.","Pẹ̀lú ikọ̀ àwọn onímọ̀-ẹ̀rọ tí wọ́n ń ṣiṣẹ́ láàárín ọgbà ilé-ìwòsàn kan, a ṣe àkíyèsí wí pé àwọn òṣìṣẹ́ ìlera ń lo ètò náà wọ́n sì ń ṣẹ̀da ètò ìfitóni t’ó ń ṣe àmójútó àkọsílẹ̀ HIV báyìí ní gbogbo àwọn ilé-ìwòsàn gbogbogbò t’ó tóbi jù ní orílẹ̀-ède Malawi."
"These are hospitals serving over 2,000 HIV patients, each clinic.","Àwọn wọ̀nyí ni ilé-ìwòsàn tí ń ṣe ìtọ́jú àwọn aláìsan HIV tí ó lé ní ẹgbẹ̀rún méjì, ní ibi ilé-ìwòsàn kọ̀ọ̀kan."
"Now, health care workers who used to spend days to tally and prepare quarterly reports are producing the same reports within minutes, and health care experts from all over the world are now coming to Malawi to learn how we did it.","Ní báyìí, àwọn òṣìṣẹ́ ìlera tí wọ́n máa lo àìmọye ọjọ́ láti ṣe àpapọ̀ àti láti ṣèto ìjábọ̀ olóṣù mẹ́ta-mẹ́ta ń ṣe ìjábọ̀ kan náà láàárín ìṣẹ́jú díẹ̀, àwọn àgbà-ọ̀jẹ̀ oníṣẹ́-ìlera káàkiri àgbáyé ti ń wá sí orílẹ̀-ède Malawi láti kọ́ nípa bí a ṣe ṣe é."
"It is inspiring and fun to follow technology trends across the globe, but to make them work in low-resourced environments like public hospitals in sub-Saharan Africa, we have had to become jacks-of-all-trades and build whole systems, including the infrastructure, from the ground up.","Ó máa wúni lórí ó sì máa ń dùn mọ́ni láti tẹ̀ sí ibi tí àwọn ìmọ̀-ẹ̀rọ ń tẹ̀ sí káàkiri àgbáyé, ṣùgbọ́n láti lè jẹ́ kí wọ́n ṣiṣẹ́ ní àwọn agbègbè bíi Gúúsù aṣálẹ̀ Ilẹ̀-Adúláwọ̀ tí wọn ò fi bẹ́ẹ̀ ni ohun èlò ilé-ìwòsan gbogbogbò, a ní láti di gbogbo-lòwò k’á sì kọ́ ṣe àwọn ètò gbogbo, t’ó fi kan ohun amáyédẹrùn náà, láti ilẹ̀ pẹ̀pẹ̀."
Thank you.,Ẹ ṣeun.
What's missing from the American immigrant narrative,Kí ló sọnù nínú ìtan àwọn aṣíkiri-lọ-sí-ìlú-mìíràn ilẹ̀ America
"Hi, everyone, my name is Elizabeth, and I work on the trading floor.","Ẹ ǹlẹ́, gbogbo ènìyàn, orúkọ mi ni Elizabeth, mo sì ń ṣiṣẹ́ ní àjà ìṣòwò."
But I'm still pretty new to it.,Ṣùgbọ́n ojú mi ò tíì ṣálẹ̀ sí i dáadáa.
"I graduated from college about a year and a half ago, and to be quite honest, I'm still recovering from the recruiting process I had to go through to get here.","Mo kẹ́kọ̀ọ́ jáde nílé-ẹ̀kọ́ ní bíi odún kan àbọ̀ sẹ́yìn, k’á sì sọ òtítọ́, mo sì ń padà bọ̀ sípò látàrí ìgbésẹ̀ ìgbaniwọlé tí mo ní láti là kọjá láti débí."
"Now, I don't know about you, but this is the most ridiculous thing that I still remember about the whole process, was asking insecure college students what their biggest passion was.","Ní báyìí, mi ò mọ tiyín, ṣùgbọ́n èyí ni nǹkan tó burú jù tí mo ṣì ń rántí nípa gbogbo ìgbésẹ̀ náà, mò ń bèrè lọ́wọ́ àwọn akẹ́kọ̀ọ́ tí ọkàn wọn ò balẹ̀ ohun tí ìfẹ́ gidigidi wọn t’ó tóbi jù jẹ́."
"Like, do you expect me to have an answer for that?","Bíi, ṣé e ń retí kí n ní ìdáhùn fún ìyẹn?"
Of course I did.,Bẹ́ẹ̀ni mo níi.
"And to be quite honest, I really showed those recruiters just how passionate I was by telling them all about my early interest in the global economy, which, conveniently, stemmed from the conversations that I would overhear my immigrant parents having about money and the fluctuating value of the Mexican peso.","Kín ṣọ òtítọ́, mo fi han àwọn agbaniwọlé wọ̀nyẹn irú ìfẹ́ tí mo ní pẹ̀lú sísọ fún wọn nípa ìfẹ́ àtilẹ̀wá mi nínú ọrọ̀-ajé àgbáyé, tí, pẹ̀lú ìrọ̀rùn, ó ṣẹ́yọ látara àsọgbà tí mo máa ń gbọ́ tí àwọn òbí mi tí wọ́n jẹ́ aṣíkiri máa ń ṣe nípa owó àti àìṣedédé ìwúlò owó peso orílẹ̀-ède Mexico."
They love a good personal story.,Wọ́n fẹ́ràn ìtan ara ẹni t’ó dára.
But you know what?,Ṣùgbọ́n ṣé ẹ mọ nǹkan?
I lied.,Mo parọ́.
"And not because the things I said weren't true -- I mean, my parents were talking about this stuff.","Kì í ṣe nítorí àwọn nǹkan tí mo sọ kì í ṣe ododo -- mò ń sọ nípa pé, àwọn òbí mi ń sọ̀rọ̀ nípa kiní yìí."
But that's not really why I decided to jump into finance.,Ṣùgbọ́n nǹkan t’ó mú mi pinnu láti ta kọ́sọ́sọ́ sí ìsúná gangan kọ́ nìyẹn.
I just really wanted to pay my rent.,Mo kọ̀ fẹ́ san owó ilé mi lásán ni.
And here's the thing.,Nǹkan náà rèé.
"The reality of having to pay my rent and do real adult things is something that we're rarely willing to admit to employers, to others and even to ourselves.","Òótọ́ nípa sísan owó ilé mi kín sì ṣe àwọn nǹkan agbàlagbà tòótọ́ jẹ́ nǹkan tí a ò férẹ̀ nífẹ̀ sí láti sọ fún àwọn olùgbanisíṣẹ́, fún àwọn tókù àti fún ara wa bákan náà."
I know I wasn't about to tell my recruiters that I was there for the money.,Mo mọ̀ wí pé mi ò ṣetán láti sọ fún olùgbanisíṣẹ́ mi pé torí owó ni mo ṣe wá síbẹ̀.
"And that's because for the most part, we want to see ourselves as idealists and as people who do what they believe in and pursue the things that they find the most exciting.","Ìdi rẹ̀ sì ni wí pé fún ẹ̀yà tó pọ́jù, a fẹ́ rí ara wa gẹ́gẹ́ bi oníròrí àti bí ènìyàn tó mọ nǹkan tó nígbàgbọ́ nínú rẹ̀ tó sì ń ṣiṣẹ́ tọ àwọn nǹkan tó máa ń dùn wọ́n nínú jù."
But the reality is very few of us actually have the privilege to do that.,Ṣùgbọ́n òtítọ́ ni wí pé díẹ̀ nínú wa ló ní àǹfààní láti ṣe ìyẹn.
"Now, I can't speak for everyone, but this is especially true for young immigrant professionals like me.","Ní báyìí, mi ò le sọ ti gbogbo ènìyàn, ṣùgbọ́n èyí jẹ́ pàáp̀àá òtítọ́ fún ọ̀dọ́ akọṣẹ́mọṣẹ́ aṣíkiri bíi tèmi."
"And the reason this is true has something to do with the narratives that society has kept hitting us with in the news, in the workplace and even by those annoyingly self-critical voices in our heads.","Ìdí tí èyí fi jẹ́ òdodo ní nǹkan ṣe pẹ̀lú àwọn ìtàn tí àwùjọ ti fín gbá wa nínú ìròyìn, níbi iṣẹ́ àti àwọn ohùn líle tó ń bíni nínú wọ̀nyẹn nínú orí wa."
So what narratives am I referring to?,Torí náà ìtàn wo ni mò ń tọ́ka sí?
"Well, there's two that come to mind when it comes to immigrants.","Ó dáa, awọn méjì kan máa ń wá sórí ẹ̀mí tí ó bá di ọ̀rọ̀ àwọn aṣíkiri."
The first is the idea of the immigrant worker.,Àkọ́kọ́ ni èrò nípa àwọn òṣìṣẹ́ aṣíkiri.
"You know, people that come to the US in search of jobs as laborers, or field workers, dish washers.","Ẹ mọ̀, àwọn ènìyàn tí wọ́n máa ń wá iṣẹ́ wá sí orílẹ̀-ède US gẹ́gẹ́ bi lébírà, tàbí òsìṣẹ́ orí oko, afọbọ́."
"You know, things that we might consider low-wage jobs but the immigrants?","Ẹ mọ̀, àwọn nǹkan tí àwá lè rí gẹ́gẹ́ bi iṣẹ́ tí owó-iṣẹ́ rẹ̀ kéré ṣùgbọ́n àwọn aṣíkiri?"
That's a good opportunity.,Àǹfààní gidi nìyẹn.
The news nowadays has convoluted that whole thing quite a bit.,Àwọn ìròyìn lásíkò yìí ti sọ gbobo nǹkan yẹn di àmúdijú díẹ̀.
You could say that it's made America's relationship with immigrants complicated.,Ẹ lè sọ wí pé ó ti jẹ́ kí àjọṣepọ̀ láàárín àwọn ọmọ ilẹ̀ America àti àwọn aṣíkiri di àmúdijú.
"And as immigrant expert George Borjas would have put it, it's kind of like America wanted workers, but then, they got confused when we got people instead.","Gẹ́gẹ́ bí àgbà-ọ̀jẹ̀ nípa àwọn aṣíkiri George Borjas yóò ti ṣe sọ ọ́, ó dàbi ẹni pé ilẹ̀ America fẹ́ àwọn òṣìṣẹ́, ṣùgbọ́n síbẹ̀, ó dàrú mọ́wọn lójú nígbà tí wọ́n rí àwọn ènìyàn dípò bẹ́ẹ̀."
"I mean, it's natural that people want to strive to put a roof over their heads and live a normal life, right?","Mò ń sọ nípa pé, abínibí ni pé àwọn ènìyàn fẹ́ tirika láti nílé lórí kí wọ́n sì gbé ìgbeayé gidi, àbí?"
"So for obvious reasons, this narrative has been driving me a little bit crazy.","Fún àwọn ìdí tó fojú hàn, ìtàn yìí ti ń sín mi níwín díẹ̀."
But it's not the only one.,Ṣùgbọ́n kì í ṣe òhun nìkan.
The other narrative that I'm going to talk about is the idea of the superimmigrant.,Ìtàn mìíràn tí màá sọ nípa rẹ̀ jẹ́ nípa èrò àwọn aṣíkíri-alágbára.
"In America, we love to idolize superimmigrants as the ideal symbols of American success.","Ní ilẹ̀ America, a fẹ́ràn láti sọ àwọn aṣíkiri-alágbára di òòṣà-àkúnlẹ̀bọ gẹ́gẹ́ bi àrokò tó yẹ fún àṣeyọrí ilẹ̀ America."
"I grew up admiring superimmigrants, because their existence fueled my dreams and it gave me hope.","Mo dagbà lẹ́ni tó ń nífẹ̀ sí àwọn aṣíkiri-alágbára, nítorí ìṣẹ̀mi wọn ṣe ìrànwọ́ fún àlá mi ó sì fúnmi nírètí."
